,filename,blocks,lines
2786,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00053.xml,14,58
2787,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00054.xml,10,24
2788,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00055.xml,4,35
2789,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00056.xml,11,19
2790,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00057.xml,5,28
2791,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00058.xml,10,40
2792,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00059.xml,14,51
2793,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00060.xml,8,80
2794,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00061.xml,14,72
2795,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00062.xml,8,20
2796,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00063.xml,5,16
2797,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00064.xml,8,21
2798,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00065.xml,15,32
2799,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00066.xml,4,5
2800,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00067.xml,3,21
2801,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00068.xml,4,19
2802,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00069.xml,12,79
2803,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00070.xml,7,30
2804,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00071.xml,5,31
2805,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00072.xml,7,96
2806,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00073.xml,3,3
2807,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00074.xml,14,86
2808,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00075.xml,6,31
2809,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00076.xml,13,143
2810,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00077.xml,14,147
2811,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00078.xml,9,144
2812,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00079.xml,7,180
2813,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00080.xml,7,173
2814,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00081.xml,7,226
2815,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00082.xml,7,169
2816,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00083.xml,7,188
2817,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00084.xml,12,148
2818,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00085.xml,25,227
2819,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00086.xml,17,172
2820,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00087.xml,12,42
2821,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00088.xml,8,13
2822,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00089.xml,23,355
2823,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00090.xml,5,137
2824,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00091.xml,5,126
2825,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00092.xml,6,133
2826,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00093.xml,163,273
2827,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00094.xml,13,44
2828,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251110-00095.xml,7,20
2829,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251112-00001.xml,6,14
2830,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251112-00002.xml,12,49
2831,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251112-00003.xml,11,106
2832,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251112-00004.xml,6,142
2833,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00011.xml,6,143
2834,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00012.xml,7,143
2835,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00013.xml,5,141
2836,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00014.xml,6,123
2837,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00015.xml,35,132
2838,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00016.xml,41,124
2839,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00017.xml,6,134
2840,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00018.xml,13,125
2841,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00019.xml,24,177
2842,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00020.xml,10,25
2843,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00021.xml,58,74
2844,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00022.xml,5,31
2845,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00023.xml,12,45
2846,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00024.xml,9,35
2847,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00025.xml,3,13
2848,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00026.xml,3,14
2849,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00027.xml,1,14
2850,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00028.xml,3,18
2851,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00029.xml,12,108
2852,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00030.xml,3,3
2853,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00031.xml,5,33
2854,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00032.xml,8,28
2855,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00033.xml,4,4
2856,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00034.xml,2,2
2857,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00035.xml,4,4
2858,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00036.xml,10,102
2859,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00037.xml,36,118
2860,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00038.xml,15,59
2861,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00039.xml,83,118
2862,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00040.xml,14,65
2863,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00041.xml,7,8
2864,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00042.xml,21,44
2865,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00043.xml,16,57
2866,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00044.xml,10,40
2867,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00045.xml,15,40
2868,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00046.xml,11,65
2869,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00047.xml,15,81
2870,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00048.xml,7,19
2871,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00049.xml,8,24
2872,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00050.xml,14,70
2873,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00051.xml,15,34
2874,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00052.xml,6,28
2875,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00053.xml,15,19
2876,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00054.xml,5,28
2877,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00055.xml,5,33
2878,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00056.xml,10,40
2879,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00057.xml,9,97
2880,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00058.xml,5,17
2881,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00059.xml,5,42
2882,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00060.xml,15,53
2883,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00061.xml,16,19
2884,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00062.xml,16,72
2885,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00063.xml,4,25
2886,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00064.xml,3,28
2887,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00065.xml,8,14
2888,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00066.xml,6,37
2889,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00067.xml,8,30
2890,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00068.xml,18,75
2891,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00069.xml,3,3
2892,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00070.xml,6,30
2893,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00071.xml,12,55
2894,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00072.xml,5,20
2895,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00073.xml,29,79
2896,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00074.xml,12,27
2897,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00075.xml,11,47
2898,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00076.xml,6,45
2899,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00077.xml,6,22
2900,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00078.xml,13,65
2901,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00079.xml,15,85
2902,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00080.xml,19,67
2903,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00081.xml,11,51
2904,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00082.xml,6,33
2905,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00083.xml,50,69
2906,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00084.xml,3,9
2907,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00085.xml,13,83
2908,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00086.xml,8,39
2909,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00087.xml,5,20
2910,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00088.xml,4,25
2911,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00089.xml,6,24
2912,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00090.xml,9,32
2913,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00091.xml,5,27
2914,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00092.xml,10,65
2915,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00093.xml,10,55
2916,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00094.xml,9,27
2917,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00095.xml,10,54
2918,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00096.xml,6,33
2919,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00097.xml,9,62
2920,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00098.xml,5,24
2921,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00099.xml,9,85
2922,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00100.xml,19,123
2923,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00101.xml,9,128
2924,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00102.xml,7,199
2925,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00103.xml,7,204
2926,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00104.xml,10,258
2927,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00105.xml,21,178
2928,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00106.xml,10,173
2929,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00107.xml,25,204
2930,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00108.xml,20,140
2931,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00109.xml,14,46
2932,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00110.xml,9,27
2933,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00111.xml,10,37
2934,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00112.xml,6,39
2935,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00113.xml,20,321
2936,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00114.xml,5,146
2937,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251107-00115.xml,9,155
2938,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00002.xml,3,3
2939,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00003.xml,18,91
2940,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00004.xml,5,136
2941,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00005.xml,7,136
2942,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00006.xml,7,129
2943,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00007.xml,12,141
2944,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00008.xml,7,133
2945,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00009.xml,11,64
2946,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00010.xml,6,35
2947,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00011.xml,34,160
2948,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00012.xml,8,36
2949,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00013.xml,5,32
2950,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00014.xml,8,17
2951,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00015.xml,6,21
2952,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00016.xml,9,37
2953,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00017.xml,17,61
2954,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00018.xml,8,13
2955,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00019.xml,5,5
2956,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00020.xml,30,105
2957,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00021.xml,14,58
2958,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00022.xml,8,61
2959,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00023.xml,17,44
2960,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00024.xml,15,26
2961,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00025.xml,12,61
2962,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00026.xml,15,28
2963,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00027.xml,23,81
2964,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00028.xml,5,28
2965,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00029.xml,1,30
2966,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00030.xml,15,43
2967,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00031.xml,43,120
2968,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00032.xml,5,22
2969,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00033.xml,13,53
2970,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00034.xml,6,29
2971,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00035.xml,18,63
2972,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00036.xml,5,21
2973,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00037.xml,17,77
2974,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00038.xml,4,4
2975,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00039.xml,2,21
2976,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00040.xml,11,55
2977,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00041.xml,11,33
2978,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00042.xml,13,46
2979,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00043.xml,13,70
2980,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00044.xml,4,4
2981,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00045.xml,20,89
2982,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00046.xml,7,28
2983,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00047.xml,7,35
2984,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00048.xml,8,28
2985,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00049.xml,12,39
2986,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00050.xml,11,14
2987,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00051.xml,5,33
2988,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00052.xml,3,3
2989,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00053.xml,6,44
2990,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00054.xml,15,38
2991,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00055.xml,7,32
2992,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00056.xml,5,39
2993,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00057.xml,6,30
2994,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00058.xml,5,29
2995,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00059.xml,2,12
2996,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00060.xml,0,0
2997,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00061.xml,5,32
2998,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00062.xml,8,27
2999,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00063.xml,3,3
3000,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00064.xml,82,98
3001,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00065.xml,6,16
3002,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00066.xml,7,11
3003,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00067.xml,4,4
3004,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00068.xml,8,45
3005,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00069.xml,5,43
3006,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00070.xml,6,18
3007,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00071.xml,5,23
3008,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00072.xml,5,37
3009,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00073.xml,5,48
3010,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00074.xml,6,7
3011,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00075.xml,13,60
3012,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00076.xml,12,31
3013,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00077.xml,9,79
3014,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00078.xml,7,42
3015,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00079.xml,22,38
3016,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00080.xml,4,31
3017,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00081.xml,7,26
3018,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00082.xml,15,26
3019,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00083.xml,14,48
3020,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00084.xml,24,204
3021,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00085.xml,23,179
3022,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00086.xml,10,118
3023,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00087.xml,7,236
3024,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00088.xml,8,198
3025,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00089.xml,10,193
3026,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00090.xml,7,166
3027,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00091.xml,7,202
3028,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00092.xml,8,156
3029,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00093.xml,17,91
3030,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19251106-00094.xml,16,334
