,filename,blocks,lines
24,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00002.xml,7,151
25,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00003.xml,10,118
26,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00004.xml,8,146
27,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00005.xml,9,135
28,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00006.xml,11,134
29,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00007.xml,9,125
30,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00008.xml,6,61
31,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00009.xml,59,133
32,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00010.xml,42,178
33,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00011.xml,7,15
34,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00012.xml,7,13
35,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00013.xml,18,41
36,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00014.xml,13,24
37,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00015.xml,55,71
38,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00016.xml,17,36
39,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00017.xml,7,11
40,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00018.xml,6,26
41,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00019.xml,15,55
42,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00020.xml,9,9
43,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00021.xml,8,89
44,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00022.xml,9,42
45,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00023.xml,27,48
46,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00024.xml,10,67
47,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00025.xml,10,30
48,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00026.xml,12,46
49,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00027.xml,4,16
50,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00028.xml,3,3
51,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00029.xml,11,28
52,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00030.xml,5,11
53,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00031.xml,4,27
54,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00032.xml,11,64
55,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00033.xml,5,23
56,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00034.xml,7,31
57,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00035.xml,9,14
58,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00036.xml,65,69
59,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00037.xml,6,22
60,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00038.xml,15,40
61,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00039.xml,10,36
62,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00040.xml,11,18
63,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00041.xml,14,23
64,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00042.xml,10,20
65,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00043.xml,17,81
66,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00044.xml,10,51
67,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00045.xml,7,157
68,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00046.xml,7,131
69,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00047.xml,7,124
70,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00048.xml,7,178
71,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00049.xml,14,135
72,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00050.xml,22,141
73,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00051.xml,13,86
74,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241230-00052.xml,19,210
75,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00001.xml,12,13
76,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00002.xml,11,74
77,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00003.xml,8,105
78,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00004.xml,5,146
79,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00005.xml,4,146
80,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00006.xml,7,151
81,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00007.xml,6,141
82,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00008.xml,4,128
83,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00009.xml,7,136
84,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00010.xml,10,148
85,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00011.xml,14,149
86,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00012.xml,13,123
87,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00013.xml,6,157
88,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00014.xml,7,156
89,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00015.xml,8,118
90,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00016.xml,5,131
91,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00017.xml,6,133
92,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00018.xml,11,128
93,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00019.xml,15,83
94,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00020.xml,13,184
95,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00021.xml,4,5
96,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00022.xml,6,31
97,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00023.xml,6,110
98,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00024.xml,1,1
99,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00025.xml,1,1
100,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00026.xml,14,69
101,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00027.xml,9,35
102,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00028.xml,13,89
103,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00029.xml,0,0
104,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00030.xml,6,27
105,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00031.xml,11,71
106,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00032.xml,10,39
107,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00033.xml,10,163
108,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00034.xml,6,116
109,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00035.xml,7,149
110,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00036.xml,6,180
111,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241231-00037.xml,8,142
112,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241222-00034.xml,7,145
113,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241222-00035.xml,9,143
114,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241222-00036.xml,13,149
115,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241222-00037.xml,20,150
116,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241222-00038.xml,7,20
117,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241222-00039.xml,16,148
118,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00001.xml,14,27
119,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00002.xml,7,151
120,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00003.xml,7,138
121,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00004.xml,5,154
122,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00005.xml,8,122
123,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00006.xml,9,130
124,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00007.xml,8,131
125,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00008.xml,14,56
126,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00009.xml,37,119
127,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00010.xml,4,49
128,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00011.xml,10,43
129,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00012.xml,16,59
130,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00013.xml,16,24
131,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00014.xml,7,152
132,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00015.xml,31,53
133,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00016.xml,4,22
134,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00017.xml,9,21
135,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00018.xml,15,47
136,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00019.xml,10,14
137,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00020.xml,3,3
138,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00021.xml,17,69
139,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00022.xml,7,139
140,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00023.xml,7,108
141,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00024.xml,7,154
142,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00025.xml,11,120
143,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00026.xml,13,147
144,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00027.xml,11,45
145,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241223-00028.xml,17,161
146,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00001.xml,14,28
147,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00002.xml,7,23
148,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00003.xml,7,135
149,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00004.xml,6,146
150,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00005.xml,5,144
151,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00006.xml,6,149
152,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00007.xml,7,148
153,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00008.xml,6,138
154,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00009.xml,6,131
155,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00010.xml,89,196
156,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00011.xml,6,140
157,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00012.xml,6,136
158,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00013.xml,9,159
159,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00014.xml,46,180
160,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00015.xml,11,112
161,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00016.xml,5,122
162,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00017.xml,8,125
163,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00018.xml,14,86
164,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00019.xml,13,114
165,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00020.xml,21,116
166,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00021.xml,16,42
167,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00022.xml,12,60
168,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00023.xml,8,18
169,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00024.xml,15,50
170,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00025.xml,8,21
171,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00026.xml,10,161
172,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00027.xml,3,10
173,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00028.xml,8,21
174,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00029.xml,9,50
175,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00030.xml,16,114
176,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00031.xml,9,141
177,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00032.xml,7,167
178,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00033.xml,9,93
179,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00034.xml,23,112
180,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00035.xml,7,27
181,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241224-00036.xml,17,127
182,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00001.xml,18,55
183,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00002.xml,5,6
184,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00003.xml,6,131
185,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00004.xml,3,144
186,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00005.xml,7,148
187,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00006.xml,7,147
188,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00007.xml,7,154
189,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00008.xml,11,155
190,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00009.xml,13,148
191,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00010.xml,7,152
192,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00011.xml,8,127
193,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00012.xml,6,130
194,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00013.xml,6,136
195,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00014.xml,7,123
196,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00015.xml,13,96
197,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00016.xml,22,184
198,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00017.xml,11,27
199,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00018.xml,12,63
200,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00019.xml,6,21
201,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00020.xml,14,70
202,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00021.xml,11,48
203,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00022.xml,14,48
204,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00023.xml,16,72
205,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00024.xml,6,11
206,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00025.xml,5,7
207,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00026.xml,8,10
208,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00027.xml,7,13
209,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00028.xml,3,4
210,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00029.xml,6,11
211,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00030.xml,14,46
212,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00031.xml,7,58
213,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00032.xml,4,59
214,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00033.xml,6,63
215,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00034.xml,5,25
216,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241229-00035.xml,8,29
217,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00020.xml,9,125
218,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00021.xml,25,146
219,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00022.xml,17,147
220,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00023.xml,16,99
221,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00024.xml,23,166
222,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00025.xml,6,87
223,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00026.xml,5,17
224,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00027.xml,8,35
225,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00028.xml,12,60
226,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00029.xml,10,39
227,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00030.xml,3,33
228,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00031.xml,27,45
229,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00032.xml,15,26
230,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00033.xml,10,63
231,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00034.xml,6,27
232,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00035.xml,2,2
233,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00036.xml,7,26
234,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00037.xml,15,59
235,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00038.xml,29,140
236,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00039.xml,13,239
237,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00040.xml,6,227
238,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00041.xml,8,206
239,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00042.xml,8,167
240,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00043.xml,10,112
241,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00044.xml,17,136
242,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00045.xml,14,76
243,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00046.xml,4,20
244,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241219-00047.xml,17,159
245,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241220-00001.xml,5,12
246,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241220-00002.xml,5,28
247,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241220-00003.xml,9,130
248,/home/dbsm-user/data/Skripte/data/Börsenblatt/Einzelseiten/39946221X-19241220-00004.xml,7,144
